3.4782608695652364, 5.694545454545454
5.043478260869595, 5.061818181818182
5.086956521739159, 5.149090909090909
5.260869565217421, 3.861818181818182
4.739130434782634, 3.6436363636363636
4.608695652173939, 2.4436363636363634
3.586956521739152, 1.6581818181818182
3.4782608695652364, 2.465454545454546
3.739130434782629, 3.3381818181818184
4.217391304347851, 4.210909090909091
3.8043478260869783, 4.821818181818182
3.369565217391324, 4.821818181818182
3.2391304347826253, 4.036363636363636
3.021739130434799, 3.6436363636363636
3.130434782608713, 3.5127272727272723
2.93478260869567, 3.294545454545455
2.9565217391304515, 3.0763636363636366
2.804347826086971, 2.9236363636363634
2.673913043478276, 3.752727272727273
2.673913043478276, 3.469090909090909
2.804347826086971, 4.036363636363636
2.2826086956521863, 3.5127272727272723
2.06521739130436, 2.7490909090909095
2.56521739130436, 2.509090909090909
2.021739130434794, 2.1818181818181817
1.717391304347835, 0.96
0.6739130434782652, 1.2218181818181817
0.21739130434782794, 0.5236363636363635
1.282608695652181, 2.050909090909091
1.717391304347835, 2.2690909090909095
1.521739130434792, 2.3999999999999995
1.6521739130434874, 2.530909090909091
1.391304347826095, 2.88
1.6521739130434874, 3.0327272727272723
1.3695652173913118, 3.207272727272727
1.8695652173913153, 3.621818181818182
2.260869565217405, 4.516363636363636
2.260869565217405, 4.734545454545454
2.4347826086956648, 4.756363636363636
1.8913043478260985, 5.127272727272727
